num,sitename,lon,lat
862,WMO11126,11.47,47.22
863,WMO11128,11.50,47.00
864,WMO11130,12.17,47.58
865,WMO11135,12.37,47.42
866,WMO11140,12.73,47.65
867,WMO11143,12.78,47.30
868,WMO11145,13.13,47.12
869,WMO11146,12.95,47.05
870,WMO11147,13.45,47.38
871,WMO11148,13.63,47.10
872,WMO11149,13.57,47.25
873,WMO11150,13.00,47.80
874,WMO11152,13.42,47.98
875,WMO11153,13.37,47.85
876,WMO11155,13.73,47.82
877,WMO11156,13.63,47.72
878,WMO11157,14.13,47.53
879,WMO11163,14.20,47.12
880,WMO11165,14.75,47.20
881,WMO11172,15.32,47.77
882,WMO11175,15.27,47.42
883,WMO11182,16.22,47.83
884,WMO11190,16.55,47.85
885,WMO11192,16.33,47.22
886,WMO11204,12.78,46.82
887,WMO11207,13.15,46.65
888,WMO11210,13.18,46.98
889,WMO11211,13.70,46.78
890,WMO11212,13.67,46.60
891,WMO11213,13.88,46.62
892,WMO11214,14.92,46.93
893,WMO11220,14.43,47.08
894,WMO11225,14.20,46.85
895,WMO11229,14.80,46.78
896,WMO11231,14.33,46.65
897,WMO11233,14.75,46.58
898,WMO11240,15.43,47.00
899,WMO11241,15.47,47.20
900,WMO11245,15.90,46.87
901,WMO11406,12.40,50.08
902,WMO11414,12.90,50.20
903,WMO11423,12.67,49.67
904,WMO11438,13.33,50.38
905,WMO11448,13.28,49.67
906,WMO11457,13.62,49.07
907,WMO11464,13.93,50.55
908,WMO11487,13.83,49.47
909,WMO11502,14.03,50.68
910,WMO11518,14.25,50.10
911,WMO11520,14.45,50.00
912,WMO11541,14.45,48.95
913,WMO11603,15.02,50.77
914,WMO11636,15.47,49.18
915,WMO11648,15.85,50.25
916,WMO11659,15.77,49.58
917,WMO11679,16.43,49.98
918,WMO11683,16.03,49.73
919,WMO11698,16.08,48.88
920,WMO11710,16.95,49.65
921,WMO11723,16.70,49.15
922,WMO11735,17.23,50.07
923,WMO11750,17.40,49.43
924,WMO11766,17.55,49.77
925,WMO11774,17.57,49.32
926,WMO11782,18.12,49.68
927,WMO11787,18.45,49.55
928,WMO11816,17.20,48.20
929,WMO11826,17.83,48.53
930,WMO11841,18.62,49.23
931,WMO11858,18.20,47.87
932,WMO11867,18.60,48.77
933,WMO11880,18.88,48.17
934,WMO11903,19.15,48.63
935,WMO11916,19.58,48.93
936,WMO11927,19.77,48.33
937,WMO11930,20.22,49.20
938,WMO11933,20.07,49.12
939,WMO11934,20.25,49.07
940,WMO11938,20.18,48.85
941,WMO11968,21.27,48.70
942,WMO11976,21.65,49.22
943,WMO11993,22.00,48.93
944,WMO12100,15.58,54.18
945,WMO12105,16.15,54.20
946,WMO12115,16.87,54.58
947,WMO12120,17.53,54.75
948,WMO12125,17.75,54.55
949,WMO12135,18.82,54.60
950,WMO12150,18.47,54.38
951,WMO12160,19.43,54.17
952,WMO12185,21.37,54.07
953,WMO12195,22.95,54.13
954,WMO12200,14.23,53.92
955,WMO12205,14.62,53.40
956,WMO12210,15.42,53.77
957,WMO12215,16.68,53.72
958,WMO12230,16.75,53.13
959,WMO12235,17.55,53.70
960,WMO12240,17.97,53.10
961,WMO12250,18.58,53.05
962,WMO12270,20.35,53.10
963,WMO12272,20.42,53.77
964,WMO12280,21.58,53.78
965,WMO12285,21.57,53.08
966,WMO12295,23.17,53.10
967,WMO12300,15.28,52.75
968,WMO12310,14.60,52.35
969,WMO12330,16.83,52.42
970,WMO12345,18.67,52.20
971,WMO12360,19.73,52.58
972,WMO12375,20.97,52.17
973,WMO12385,22.27,52.18
974,WMO12399,23.62,52.07
975,WMO12400,15.53,51.93
976,WMO12415,16.20,51.20
977,WMO12418,16.53,51.83
978,WMO12424,16.88,51.10
979,WMO12435,18.08,51.73
980,WMO12455,18.58,51.22
981,WMO12465,19.40,51.73
982,WMO12469,19.87,51.35
983,WMO12485,21.12,51.42
984,WMO12488,21.47,51.67
985,WMO12490,21.85,51.55
986,WMO12495,22.40,51.22
987,WMO12497,23.53,51.55
988,WMO12500,15.80,50.90
989,WMO12510,15.73,50.73
990,WMO12520,16.62,50.43
991,WMO12530,17.97,50.67
992,WMO12540,18.20,50.05
993,WMO12550,19.10,50.82
994,WMO12560,19.03,50.23
995,WMO12566,19.80,50.08
996,WMO12570,20.70,50.82
997,WMO12575,20.98,50.03
998,WMO12580,22.05,50.10
999,WMO12585,21.72,50.70
1000,WMO12595,23.25,50.70
1001,WMO12600,19.00,49.80
1002,WMO12625,19.95,49.30
1003,WMO12650,19.98,49.23
1004,WMO12660,20.70,49.62
1005,WMO12690,22.33,49.47
1006,WMO12695,22.77,49.80
1007,WMO12772,20.80,48.13
1008,WMO12805,16.60,47.68
1009,WMO12812,16.63,47.27
1010,WMO12822,17.68,47.70
1011,WMO12825,17.47,47.35
1012,WMO12838,18.97,47.45
1013,WMO12843,19.18,47.43
1014,WMO12851,20.02,47.87
1015,WMO12860,20.23,47.17
1016,WMO12882,21.63,47.48
1017,WMO12892,21.70,47.98
1018,WMO12910,16.30,46.95
1019,WMO12915,16.80,46.87
1020,WMO12920,17.25,46.75
1021,WMO12925,16.98,46.45
1022,WMO12935,18.03,46.92
1023,WMO12942,18.23,46.00
1024,WMO12960,18.97,46.17
1025,WMO12970,19.75,46.90
1026,WMO12982,20.10,46.25
1027,WMO12992,21.17,46.67
1028,WMO13008,13.85,46.38
1029,WMO13014,14.48,46.22
1030,WMO13021,15.12,46.48
1031,WMO13026,15.68,46.48
1032,WMO13033,16.38,46.30
1033,WMO13067,19.77,46.10
1034,WMO13105,13.57,45.53
1035,WMO13116,14.58,45.22
1036,WMO13121,15.18,45.80
1037,WMO13122,15.23,45.27
1038,WMO13131,16.07,45.73
1039,WMO13142,17.23,45.60
1040,WMO13150,18.00,45.17
1041,WMO13157,18.73,45.53
1042,WMO13168,19.85,45.33
1043,WMO13174,20.47,45.85
1044,WMO13183,21.32,45.15
1045,WMO13209,13.92,44.90
1046,WMO13214,14.47,44.53
1047,WMO13224,15.37,44.10
1048,WMO13228,15.88,44.82
1049,WMO13242,17.22,44.78
1050,WMO13244,17.47,44.07
1051,WMO13257,18.70,44.55
1052,WMO13262,19.23,44.55
1053,WMO13269,19.92,44.28
1054,WMO13272,20.28,44.82
1055,WMO13279,20.95,44.37
1056,WMO13289,21.97,44.17
1057,WMO13295,22.55,44.23
1058,WMO13329,15.92,43.73
1059,WMO13333,16.30,43.53
1060,WMO13348,17.80,43.35
1061,WMO13352,18.27,43.72
1062,WMO13353,18.33,43.82
1063,WMO13356,18.60,43.23
1064,WMO13363,19.35,43.35
1065,WMO13367,19.72,43.73
1066,WMO13376,20.68,43.73
1067,WMO13382,21.27,43.13
1068,WMO13384,21.38,43.93
1069,WMO13388,21.90,43.33
1070,WMO13389,21.95,42.98
1071,WMO13397,22.75,43.02
1072,WMO13452,18.27,42.57
1073,WMO13455,18.50,42.47
1074,WMO13462,19.25,42.37
1075,WMO13465,19.53,42.83
1076,WMO13473,20.30,42.67
1077,WMO13477,20.73,42.22
1078,WMO13481,21.15,42.65
1079,WMO13493,22.33,42.20
1080,WMO13562,19.22,41.92
1081,WMO13577,20.70,41.53
1082,WMO13578,20.80,41.12
1083,WMO13583,21.37,41.05
1084,WMO13586,21.65,41.97
1085,WMO13591,22.18,41.75
1086,WMO13592,22.25,41.42
1087,WMO13600,19.53,42.10
1088,WMO13610,20.42,42.03
1089,WMO13611,19.45,41.30
1090,WMO13615,19.78,41.33
1091,WMO13619,20.43,41.68
1092,WMO13622,19.48,40.47
1093,WMO13624,19.90,40.80
1094,WMO13625,20.15,40.08
1095,WMO13629,20.77,40.60
1096,WMO15004,23.92,47.97
1097,WMO15010,22.88,47.78
1098,WMO15020,26.67,47.68
1099,WMO15052,25.45,47.45
1100,WMO15063,23.05,47.20
1101,WMO15080,21.93,47.05
1102,WMO15085,24.52,47.15
1103,WMO15090,27.60,47.17
1104,WMO15108,25.92,46.93
1105,WMO15111,26.83,46.92
1106,WMO15120,23.57,46.78
1107,WMO15145,24.53,46.53
1108,WMO15150,26.98,46.58
1109,WMO15170,25.73,46.37
1110,WMO15197,27.67,46.25
1111,WMO15200,21.35,46.13
1112,WMO15209,23.92,46.18
1113,WMO15230,22.90,45.88
1114,WMO15235,24.98,45.85
1115,WMO15247,21.25,45.77
1116,WMO15260,24.15,45.80
1117,WMO15261,26.02,45.68
1118,WMO15280,25.45,45.45
1119,WMO15292,22.25,45.42
1120,WMO15296,23.38,45.42
1121,WMO15302,25.58,45.50
1122,WMO15310,28.02,45.50
1123,WMO15335,28.82,45.18
1124,WMO15338,21.68,45.03
1125,WMO15340,23.28,45.03
1126,WMO15346,24.37,45.10
1127,WMO15350,26.82,45.15
1128,WMO15360,29.67,45.15
1129,WMO15375,25.43,44.93
1130,WMO15377,26.00,44.95
1131,WMO15405,27.30,44.75
1132,WMO15409,28.88,44.77
1133,WMO15410,22.63,44.63
1134,WMO15420,26.13,44.50
1135,WMO15444,27.85,44.37
1136,WMO15450,23.87,44.23
1137,WMO15460,27.35,44.20
1138,WMO15470,25.00,44.12
1139,WMO15480,28.67,44.22
1140,WMO15482,22.95,43.98
1141,WMO15490,24.87,43.77
1142,WMO15491,25.95,43.87
1143,WMO15499,28.58,43.82
1144,WMO15511,23.23,43.82
1145,WMO15526,24.60,43.42
1146,WMO15535,25.45,43.87
1147,WMO15544,26.93,43.27
1148,WMO15552,27.92,43.20
1149,WMO15614,23.38,42.82
1150,WMO15615,23.58,42.17
1151,WMO15625,24.75,42.13
1152,WMO15627,24.92,42.72
1153,WMO15640,26.27,42.68
1154,WMO15655,27.48,42.48
1155,WMO15712,23.28,41.57
1156,WMO15730,25.40,41.63
1157,WMO16008,10.53,46.75
1158,WMO16020,11.33,46.47
1159,WMO16021,11.78,46.30
1160,WMO16022,11.03,46.15
1161,WMO16033,12.22,46.73
1162,WMO16040,13.58,46.50
1163,WMO16045,13.03,45.98
1164,WMO16052,7.70,45.93
1165,WMO16059,7.65,45.22
1166,WMO16061,7.73,45.03
1167,WMO16066,8.73,45.62
1168,WMO16072,9.07,45.87
1169,WMO16076,9.70,45.67
1170,WMO16080,9.28,45.43
1171,WMO16084,9.73,44.92
1172,WMO16088,10.28,45.42
1173,WMO16090,10.87,45.38
1174,WMO16094,11.52,45.57
1175,WMO16095,11.85,45.40
1176,WMO16098,12.10,45.68
1177,WMO16105,12.33,45.50
1178,WMO16108,13.48,45.82
1179,WMO16110,13.75,45.65
1180,WMO16115,7.80,44.25
1181,WMO16116,8.10,44.80
1182,WMO16120,8.85,44.42
1183,WMO16122,8.12,44.05
1184,WMO16124,9.93,44.43
1185,WMO16134,10.70,44.20
1186,WMO16140,11.30,44.53
1187,WMO16146,12.28,44.47
1188,WMO16149,12.62,44.03
1189,WMO16153,8.17,43.95
1190,WMO16158,10.38,43.68
1191,WMO16170,11.20,43.80
1192,WMO16179,12.73,43.52
1193,WMO16181,12.50,43.08
1194,WMO16191,13.37,43.62
1195,WMO16197,10.40,42.73
1196,WMO16206,11.07,42.75
1197,WMO16230,14.20,42.43
1198,WMO16242,12.23,41.80
1199,WMO16243,12.90,41.55
1200,WMO16252,14.65,41.57
1201,WMO16261,15.72,41.53
1202,WMO16270,16.78,41.13
1203,WMO16280,12.95,40.92
1204,WMO16289,14.30,40.85
1205,WMO16300,15.80,40.63
1206,WMO16310,15.28,40.02
1207,WMO16320,17.95,40.65
1208,WMO16325,16.88,40.43
1209,WMO16350,17.07,39.00
1210,WMO16360,18.35,39.82
1211,WMO16362,16.25,38.90
1212,WMO16400,13.18,38.70
1213,WMO16405,13.10,38.18
1214,WMO16420,15.55,38.20
1215,WMO16429,12.50,37.92
1216,WMO16453,14.22,37.08
1217,WMO16460,15.05,37.47
1218,WMO16470,11.97,36.82
1219,WMO16480,15.13,36.68
1220,WMO16490,12.60,35.50
1221,WMO16506,9.40,41.22
1222,WMO16520,8.28,40.63
1223,WMO16539,8.47,39.75
1224,WMO16550,9.72,39.93
1225,WMO16560,9.05,39.25
1226,WMO16597,14.48,35.85
1227,WMO16614,21.28,40.45
1228,WMO16622,22.97,40.52
1229,WMO16627,25.92,40.85
1230,WMO16641,19.92,39.62
1231,WMO16643,20.77,38.62
1232,WMO16648,22.42,39.63
1233,WMO16650,25.23,39.92
1234,WMO16667,26.60,39.07
1235,WMO16675,22.40,38.90
1236,WMO16682,21.28,37.92
1237,WMO16684,24.55,38.90
1238,WMO16710,22.40,37.53
1239,WMO16716,23.73,37.90
1240,WMO16723,26.92,37.70
1241,WMO16732,25.38,37.10
1242,WMO16734,21.70,36.83
1243,WMO16738,24.45,36.72
1244,WMO16743,23.00,36.15
1245,WMO16746,24.12,35.55
1246,WMO16749,28.08,36.40
1247,WMO16754,25.18,35.33
1248,WMO17022,31.80,41.45
1249,WMO17024,33.78,41.98
1250,WMO17026,35.17,42.03
1251,WMO17030,36.33,41.28
1252,WMO17038,39.72,41.00
1253,WMO17050,26.57,41.67
1254,WMO17056,27.48,40.98
1255,WMO17060,28.82,40.97
1256,WMO17067,29.82,40.72
1257,WMO17082,35.58,40.85
1258,WMO17090,37.02,39.75
1259,WMO17092,39.50,39.73
1260,WMO17096,41.27,39.92
1261,WMO17112,26.40,40.13
1262,WMO17115,27.97,40.32
1263,WMO17116,29.07,40.18
1264,WMO17124,30.57,39.78
1265,WMO17128,32.98,40.12
1266,WMO17129,32.68,39.95
1267,WMO17150,27.92,39.62
1268,WMO17170,43.32,38.45
1269,WMO17180,26.87,39.05
1270,WMO17184,27.85,38.92
1271,WMO17188,29.42,38.67
1272,WMO17190,30.53,38.75
1273,WMO17195,35.48,38.78
1274,WMO17200,38.08,38.43
1275,WMO17202,39.28,38.60
1276,WMO17218,27.02,38.50
1277,WMO17240,30.55,37.75
1278,WMO17244,32.55,37.97
1279,WMO17280,40.18,37.88
1280,WMO17292,28.35,37.20
1281,WMO17300,30.73,36.70
1282,WMO17350,35.42,37.00
1283,WMO17600,32.40,34.75
1284,WMO17601,32.98,34.58
1285,WMO17609,33.63,34.88
1286,WMO20046,58.05,80.62
1287,WMO20069,76.98,79.50
1288,WMO20087,90.62,79.55
1289,WMO20107,14.22,78.07
1290,WMO20274,82.23,77.50
1291,WMO20292,104.28,77.72
1292,WMO20353,68.58,76.95
1293,WMO20357,63.57,76.18
1294,WMO20667,70.03,73.33
1295,WMO20674,80.23,73.50
1296,WMO20744,52.73,72.38
1297,WMO20891,102.47,71.98
1298,WMO21358,152.83,76.15
1299,WMO21432,137.90,76.00
1300,WMO21504,112.93,74.67
1301,WMO21647,143.93,73.18
1302,WMO21802,114.08,71.97
1303,WMO21824,128.92,71.58
1304,WMO21931,136.22,70.75
1305,WMO21946,147.88,70.62
1306,WMO21965,162.40,70.63
1307,WMO21982,-178.53,70.97
1308,WMO22113,33.05,68.97
1309,WMO22127,34.80,68.08
1310,WMO22145,38.65,68.37
1311,WMO22165,43.30,68.65
1312,WMO22217,32.43,67.13
1313,WMO22235,37.03,67.37
1314,WMO22271,44.13,67.88
1315,WMO22324,34.33,66.67
1316,WMO22349,39.53,66.17
1317,WMO22403,31.83,65.88
1318,WMO22408,31.17,65.20
1319,WMO22422,34.77,65.90
1320,WMO22438,36.82,65.20
1321,WMO22471,44.22,65.87
1322,WMO22522,34.78,64.98
1323,WMO22550,40.50,64.58
1324,WMO22583,47.65,64.75
1325,WMO22602,30.82,63.82
1326,WMO22621,34.30,63.73
1327,WMO22641,38.12,63.90
1328,WMO22657,40.35,63.07
1329,WMO22676,45.63,63.58
1330,WMO22721,34.40,62.90
1331,WMO22768,42.90,62.10
1332,WMO22778,45.03,62.23
1333,WMO22802,30.72,61.72
1334,WMO22820,34.27,61.82
1335,WMO22837,36.45,61.02
1336,WMO22845,38.93,61.50
1337,WMO22854,40.18,61.67
1338,WMO22887,46.63,61.23
1339,WMO22892,28.80,60.72
1340,WMO22954,40.20,60.47
1341,WMO23022,61.68,69.77
1342,WMO23032,66.82,69.72
1343,WMO23074,86.17,69.40
1344,WMO23105,52.25,68.55
1345,WMO23146,73.60,68.47
1346,WMO23205,53.02,67.65
1347,WMO23219,59.38,67.08
1348,WMO23226,64.02,67.48
1349,WMO23256,78.73,67.47
1350,WMO23274,86.57,67.47
1351,WMO23330,66.53,66.53
1352,WMO23383,93.47,66.88
1353,WMO23405,52.17,65.45
1354,WMO23412,56.92,65.97
1355,WMO23418,57.10,65.12
1356,WMO23472,87.95,65.78
1357,WMO23552,77.82,64.92
1358,WMO23606,53.72,63.57
1359,WMO23631,65.05,63.93
1360,WMO23678,87.95,63.15
1361,WMO23701,50.90,62.98
1362,WMO23711,56.20,62.70
1363,WMO23724,60.87,62.43
1364,WMO23734,66.05,62.45
1365,WMO23803,53.68,61.68
1366,WMO23804,50.85,61.67
1367,WMO23849,73.50,61.25
1368,WMO23884,90.00,61.60
1369,WMO23891,96.37,61.67
1370,WMO23914,56.52,60.40
1371,WMO23921,60.43,60.68
1372,WMO23933,69.07,60.97
1373,WMO23955,77.87,60.43
1374,WMO23966,84.08,60.35
1375,WMO24105,102.37,68.47
1376,WMO24125,112.43,68.50
1377,WMO24143,124.00,68.73
1378,WMO24266,133.38,67.55
1379,WMO24329,114.28,66.25
1380,WMO24343,123.40,66.77
1381,WMO24382,143.23,66.45
1382,WMO24507,100.07,64.17
1383,WMO24561,130.68,65.00
1384,WMO24629,113.63,63.22
1385,WMO24641,121.62,63.77
1386,WMO24671,135.87,63.95
1387,WMO24688,143.15,63.27
1388,WMO24738,117.65,62.15
1389,WMO24817,108.02,61.27
1390,WMO24908,102.27,60.33
1391,WMO24944,120.42,60.40
1392,WMO24959,129.75,62.08
1393,WMO24966,134.45,60.38
1394,WMO25123,161.28,68.80
1395,WMO25173,-179.48,68.92
1396,WMO25248,168.23,67.33
1397,WMO25399,-169.83,66.17
1398,WMO25400,150.90,65.73
1399,WMO25551,170.42,64.68
1400,WMO25563,177.57,64.78
1401,WMO25594,-173.23,64.43
1402,WMO25621,158.92,64.00
1403,WMO25677,179.32,63.05
1404,WMO25703,152.42,62.92
1405,WMO25821,158.98,61.92
1406,WMO25913,150.78,59.58
1407,WMO25954,166.00,60.35
1408,WMO25956,169.58,60.45
1409,WMO26038,24.80,59.42
1410,WMO26059,28.60,59.37
1411,WMO26063,30.30,59.97
1412,WMO26078,31.27,59.35
1413,WMO26094,33.50,59.65
1414,WMO26115,22.07,58.92
1415,WMO26167,29.80,58.57
1416,WMO26231,24.50,58.38
1417,WMO26242,26.73,58.30
1418,WMO26247,26.03,57.78
1419,WMO26258,28.35,57.83
1420,WMO26298,34.05,57.90
1421,WMO26313,22.60,57.75
1422,WMO26348,26.73,57.13
1423,WMO26378,31.18,57.15
1424,WMO26406,21.02,56.55
1425,WMO26422,24.07,56.97
1426,WMO26477,30.60,56.38
1427,WMO26498,34.32,56.27
1428,WMO26509,21.15,55.70
1429,WMO26524,23.32,55.93
1430,WMO26544,26.62,55.87
1431,WMO26554,27.95,55.82
1432,WMO26585,32.95,55.85
1433,WMO26629,23.88,54.88
1434,WMO26645,26.32,55.05
1435,WMO26659,28.70,54.88
1436,WMO26666,30.13,55.17
1437,WMO26695,34.32,55.23
1438,WMO26702,20.62,54.70
1439,WMO26730,25.28,54.63
1440,WMO26763,30.38,54.52
1441,WMO26781,32.07,54.75
1442,WMO26825,23.83,53.68
1443,WMO26832,25.32,53.88
1444,WMO26850,27.53,53.87
1445,WMO26863,30.32,53.90
1446,WMO26882,32.85,53.97
1447,WMO26887,32.07,53.35
1448,WMO26898,34.23,53.33
1449,WMO26941,26.00,53.12
1450,WMO26951,27.55,53.03
1451,WMO26961,29.25,53.12
1452,WMO26997,33.77,52.58
1453,WMO27037,39.87,59.28
1454,WMO27051,42.75,59.97
1455,WMO27066,45.45,59.53
1456,WMO27083,48.28,59.85
1457,WMO27113,37.93,59.12
1458,WMO27196,49.62,58.65
1459,WMO27217,36.70,57.80
1460,WMO27225,38.83,58.00
1461,WMO27242,41.53,58.48
1462,WMO27271,45.55,58.37
1463,WMO27329,39.42,57.20
1464,WMO27355,43.12,57.33
1465,WMO27373,46.63,57.67
1466,WMO27393,49.90,57.55
1467,WMO27402,35.90,56.83
1468,WMO27479,46.57,56.35
1469,WMO27532,40.38,56.13
1470,WMO27553,43.82,56.22
1471,WMO27595,49.18,55.78
1472,WMO27612,37.57,55.75
1473,WMO27648,41.77,54.95
1474,WMO27665,44.50,55.03
1475,WMO27679,46.60,54.85
1476,WMO27703,36.37,54.57
1477,WMO27707,35.33,54.12
1478,WMO27731,39.72,54.62
1479,WMO27823,39.25,53.78
1480,WMO27857,42.62,53.50
1481,WMO27906,36.03,53.00
1482,WMO27928,38.52,52.63
1483,WMO27947,41.47,52.73
1484,WMO27962,45.02,53.13
1485,WMO28009,52.23,59.33
1486,WMO28064,65.78,59.62
1487,WMO28214,52.67,58.13
1488,WMO28225,56.30,58.02
1489,WMO28255,63.68,58.05
1490,WMO28275,68.18,58.15
1491,WMO28411,53.27,56.82
1492,WMO28440,60.63,56.80
1493,WMO28493,74.38,56.90
1494,WMO28506,52.07,55.77
1495,WMO28661,65.40,55.47
1496,WMO28679,69.15,54.83
1497,WMO28698,73.40,54.93
1498,WMO28711,52.80,54.58
1499,WMO28722,56.00,54.75
1500,WMO28748,61.62,54.08
1501,WMO28838,59.08,53.35
1502,WMO28879,69.35,53.28
1503,WMO28900,50.45,53.25
1504,WMO28909,52.28,52.75
1505,WMO28952,63.62,53.22
1506,WMO29231,82.90,58.30
1507,WMO29263,92.15,58.45
1508,WMO29282,97.40,58.42
1509,WMO29313,79.37,57.53
1510,WMO29356,89.32,57.37
1511,WMO29574,92.88,56.00
1512,WMO29612,78.40,55.37
1513,WMO29634,82.90,55.03
1514,WMO29698,99.03,54.88
1515,WMO29807,75.45,53.35
1516,WMO29838,83.70,53.33
1517,WMO29865,91.40,53.75
1518,WMO30054,112.58,59.45
1519,WMO30230,108.12,57.77
1520,WMO30309,101.83,56.07
1521,WMO30372,118.37,56.92
1522,WMO30393,124.87,56.83
1523,WMO30433,109.55,55.78
1524,WMO30521,105.17,54.80
1525,WMO30554,113.58,54.47
1526,WMO30635,108.98,53.43
1527,WMO30673,119.78,53.73
1528,WMO30692,123.97,54.00
1529,WMO30710,104.35,52.27
1530,WMO30758,113.33,52.02
1531,WMO30802,100.98,51.68
1532,WMO30823,107.43,51.80
1533,WMO30879,119.62,51.32
1534,WMO30935,108.75,50.37
1535,WMO30949,111.97,49.57
1536,WMO30965,116.52,50.38
1537,WMO31004,125.37,58.62
1538,WMO31088,143.20,59.37
1539,WMO31137,131.13,56.28
1540,WMO31168,138.15,56.45
1541,WMO31300,127.23,53.75
1542,WMO31329,132.93,53.07
1543,WMO31369,140.70,53.15
1544,WMO31416,136.50,52.42
1545,WMO31484,135.08,51.42
1546,WMO31510,127.50,50.27
1547,WMO31538,132.13,50.07
1548,WMO31707,130.97,47.73
1549,WMO31735,135.17,48.52
1550,WMO31829,138.98,47.32
1551,WMO31873,133.73,45.87
1552,WMO31909,136.67,45.03
1553,WMO31960,131.90,43.12
1554,WMO32053,143.13,51.92
1555,WMO32061,142.17,50.90
1556,WMO32098,143.10,49.22
1557,WMO32150,142.73,46.92
1558,WMO32165,145.82,44.02
1559,WMO32186,150.50,46.20
1560,WMO32217,155.38,50.00
1561,WMO32389,160.83,56.32
1562,WMO32411,155.63,55.70
1563,WMO32540,158.75,52.97
1564,WMO32564,156.23,52.67
1565,WMO32618,165.98,55.20
1566,WMO33008,23.68,52.12
1567,WMO33019,26.13,52.12
1568,WMO33027,27.88,52.22
1569,WMO33036,29.18,52.03
1570,WMO33041,31.00,52.45
1571,WMO33135,31.28,51.48
1572,WMO33177,24.32,50.83
1573,WMO33261,33.20,51.23
1574,WMO33275,34.78,50.88
1575,WMO33301,26.13,50.58
1576,WMO33317,27.05,50.17
1577,WMO33325,28.63,50.27
1578,WMO33345,30.45,50.40
1579,WMO33377,33.00,50.02
1580,WMO33393,23.95,49.82
1581,WMO33415,25.60,49.57
1582,WMO33429,26.98,49.40
1583,WMO33466,31.00,49.67
1584,WMO33506,34.55,49.60
1585,WMO33526,24.70,48.90
1586,WMO33562,28.47,49.23
1587,WMO33587,30.23,48.77
1588,WMO33631,22.27,48.63
1589,WMO33658,25.97,48.27
1590,WMO33663,27.78,48.45
1591,WMO33711,32.25,48.48
1592,WMO33777,31.33,47.57
1593,WMO33791,33.33,47.93
1594,WMO33815,28.87,47.02
1595,WMO33837,30.63,46.48
1596,WMO33869,33.52,46.80
1597,WMO33889,28.87,45.37
1598,WMO33902,32.62,46.67
1599,WMO33910,34.82,46.17
1600,WMO33924,32.70,45.52
1601,WMO33946,33.98,45.02
1602,WMO33983,36.43,45.37
1603,WMO33990,34.17,44.50
1604,WMO34009,36.18,51.65
1605,WMO34122,39.17,51.70
1606,WMO34152,43.15,51.55
1607,WMO34172,46.03,51.57
1608,WMO34186,48.35,51.33
1609,WMO34240,42.00,50.80
1610,WMO34247,41.05,50.42
1611,WMO34300,36.28,49.93
1612,WMO34336,40.57,49.93
1613,WMO34357,42.75,49.57
1614,WMO34363,45.42,50.08
1615,WMO34391,48.55,50.15
1616,WMO34415,37.30,49.18
1617,WMO34504,35.08,48.37
1618,WMO34519,37.77,48.07
1619,WMO34523,39.27,48.60
1620,WMO34545,41.87,48.35
1621,WMO34560,44.35,48.68
1622,WMO34579,46.73,48.22
1623,WMO34601,35.25,47.80
1624,WMO34655,43.15,47.63
1625,WMO34691,48.80,47.90
1626,WMO34712,37.50,47.07
1627,WMO34731,39.82,47.25
1628,WMO34747,41.05,46.55
1629,WMO34759,43.67,46.57
1630,WMO34824,38.15,46.03
1631,WMO34838,40.08,45.85
1632,WMO34858,43.35,45.92
1633,WMO34866,45.35,46.18
1634,WMO34880,48.03,46.27
1635,WMO34929,39.15,45.03
1636,WMO35078,68.37,51.82
1637,WMO35108,51.40,51.25
1638,WMO35121,55.10,51.75
1639,WMO35133,59.95,51.52
1640,WMO35188,71.37,51.13
1641,WMO35229,57.15,50.28
1642,WMO35358,63.50,49.63
1643,WMO35361,65.23,50.13
1644,WMO35394,73.13,49.80
1645,WMO35406,51.87,49.05
1646,WMO35416,54.68,49.07
1647,WMO35529,57.12,48.22
1648,WMO35576,69.65,48.30
1649,WMO35671,67.72,47.80
1650,WMO35700,51.85,47.02
1651,WMO35746,61.67,46.78
1652,WMO35796,75.00,46.90
1653,WMO35925,56.20,45.42
1654,WMO36003,76.95,52.28
1655,WMO36061,87.17,52.27
1656,WMO36177,80.25,50.35
1657,WMO36428,84.52,49.20
1658,WMO36498,78.42,48.17
1659,WMO36665,84.92,47.47
1660,WMO36729,80.93,46.17
1661,WMO36859,80.07,44.17
1662,WMO36870,76.93,43.23
1663,WMO36982,78.23,41.92
1664,WMO37018,39.07,44.10
1665,WMO37031,41.12,44.98
1666,WMO37054,43.10,44.22
1667,WMO37061,44.17,44.80
1668,WMO37085,46.55,44.40
1669,WMO37171,39.90,43.45
1670,WMO37228,44.65,43.05
1671,WMO37235,45.68,43.35
1672,WMO37260,41.13,42.87
1673,WMO37395,42.63,42.27
1674,WMO37432,44.70,42.35
1675,WMO37472,47.43,43.02
1676,WMO37484,41.63,41.65
1677,WMO37549,44.95,41.68
1678,WMO37553,45.38,41.93
1679,WMO37575,46.65,41.63
1680,WMO37686,43.83,40.78
1681,WMO37709,44.93,40.55
1682,WMO37735,46.42,40.72
1683,WMO37789,44.47,40.13
1684,WMO37907,47.15,39.60
1685,WMO37985,48.83,38.73
1686,WMO38001,50.25,44.55
1687,WMO38062,65.53,44.77
1688,WMO38081,69.12,44.80
1689,WMO38198,68.22,43.27
1690,WMO38232,54.12,42.97
1691,WMO38262,59.82,42.95
